NR_153691.1	Pelobium manganitolerans strain YS-25 16S ribosomal RNA, partial sequence
NR_153688.1	Microbacterium sorbitolivorans strain SZDIS-1-1 16S ribosomal RNA, partial sequence
NR_153687.1	Raineyella antarctica strain LZ-22 16S ribosomal RNA, partial sequence
NR_153686.1	Nakamurella silvestris strain S20-107 16S ribosomal RNA, partial sequence
NR_153685.1	Verrucosispora sonchi strain NEAU-QY3 16S ribosomal RNA, partial sequence
NR_153684.1	Huakuichenia soli strain LIP-1 16S ribosomal RNA, partial sequence
NR_153683.1	Glycomyces lacisalsi strain XHU 5089 16S ribosomal RNA, partial sequence
NR_153682.1	Streptomyces kronopolitis strain NEAU-ML8 16S ribosomal RNA, partial sequence
NR_153681.1	Phycicoccus ginsengisoli strain DCY87 16S ribosomal RNA, partial sequence
NR_153680.1	Corynebacterium crudilactis strain JZ16 16S ribosomal RNA, partial sequence
NR_153679.1	Nocardioides flavus Wang et al. 2016 strain Y4 16S ribosomal RNA, partial sequence
NR_153678.1	Brevibacterium sediminis strain CGMCC 1.15472 16S ribosomal RNA, partial sequence
NR_153677.1	Frigoribacterium salinisoli strain LAM9155 16S ribosomal RNA, partial sequence
NR_153676.1	Frankia elaeagni strain BMG5.12 16S ribosomal RNA, partial sequence
NR_153675.1	Frankia casuarinae strain CcI3 16S ribosomal RNA, complete sequence
NR_153674.1	Frankia alni strain ACN14A 16S ribosomal RNA, complete sequence
NR_153673.1	Saccharomonospora xiaoerkulensis strain TRM 41495 16S ribosomal RNA, partial sequence
NR_153672.1	Nocardiopsis rhizosphaerae strain EGI 80674 16S ribosomal RNA, partial sequence
NR_153671.1	Tersicoccus solisilvae strain 36A 16S ribosomal RNA, partial sequence
NR_153670.1	Patulibacter brassicae strain SD 16S ribosomal RNA, partial sequence
NR_153669.1	Streptomyces litoralis strain TRM 46515 16S ribosomal RNA, partial sequence
NR_153668.1	Nocardiopsis akesuensis strain TRM 46250 16S ribosomal RNA, partial sequence
NR_153667.1	Nonomuraea purpurea strain 1SM4-01 16S ribosomal RNA, partial sequence
NR_153666.1	Streptomyces lacrimifluminis strain Z1027 16S ribosomal RNA, partial sequence
NR_153665.1	Sphingomonas bisphenolicum strain AO1 16S ribosomal RNA, partial sequence
NR_153664.1	Burkholderia catarinensis strain 89 16S ribosomal RNA, partial sequence
NR_151919.1	Polynucleobacter yangtzensis strain MWH-JaK3 16S ribosomal RNA, partial sequence
NR_152720.1	Marinibaculum pumilum strain H2 16S ribosomal RNA, partial sequence
NR_152719.1	Piscinibacter defluvii strain SH-1 16S ribosomal RNA, partial sequence
NR_152718.1	Allofrancisella frigidaquae strain SYSU 10HL1970 16S ribosomal RNA, partial sequence
NR_152717.1	Allofrancisella inopinata strain SYSU YG23 16S ribosomal RNA, partial sequence
NR_152716.1	Mesorhizobium sediminum strain YIM M12096 16S ribosomal RNA, partial sequence
NR_152715.1	Lysobacter rhizophilus strain THG-YS3.6 16S ribosomal RNA, partial sequence
NR_152714.1	Novosphingobium lotistagni strain THG-DN6.20 16S ribosomal RNA, partial sequence
NR_152713.1	Halomonas lutescens strain Q1U 16S ribosomal RNA, partial sequence
NR_152712.1	Litorisediminivivens gilvus strain YSM-17 16S ribosomal RNA, partial sequence
NR_152711.1	Pseudoduganella danionis strain E3/2 16S ribosomal RNA, partial sequence
NR_152710.1	Pseudomonas turukhanskensis strain IB1.1 16S ribosomal RNA, partial sequence
NR_152709.1	Sphingomonas naphthae strain DKC-5-1 16S ribosomal RNA, partial sequence
NR_152708.1	Silicimonas algicola strain KC90B 16S ribosomal RNA, partial sequence
NR_152707.1	Wenzhouxiangella sediminis strain XDB06 16S ribosomal RNA, partial sequence
NR_152706.1	Altererythrobacter aerius strain 100921-2 16S ribosomal RNA, partial sequence
NR_152705.1	Paraburkholderia pallidirosea strain DHOK13 16S ribosomal RNA, partial sequence
NR_152704.1	Chelatococcus reniformis strain B2974 16S ribosomal RNA, partial sequence
NR_152703.1	Campylobacter hepaticus strain HV10 16S ribosomal RNA, partial sequence
NR_152702.1	Croceicoccus pelagius strain Ery9 16S ribosomal RNA, partial sequence
NR_152701.1	Croceicoccus mobilis strain Ery22 16S ribosomal RNA, partial sequence
NR_152699.1	Pseudoalteromonas profundi strain TP162 16S ribosomal RNA, partial sequence
NR_152698.1	Dyella humi strain DHG40 16S ribosomal RNA, partial sequence
NR_152697.1	Legionella saoudiensis strain LS-1 16S ribosomal RNA, partial sequence
NR_152696.1	Borrelia mayonii strain MN14-1420 16S ribosomal RNA, partial sequence
NR_152695.1	Akkermansia glycaniphila strain Pyt 16S ribosomal RNA, partial sequence
NR_152694.1	Alteribacillus alkaliphilus strain JC229 16S ribosomal RNA, partial sequence
NR_152693.1	Pullulanibacillus camelliae strain 7578-24 16S ribosomal RNA, partial sequence
NR_152692.1	Bacillus wiedmannii strain FSL W8-0169 16S ribosomal RNA, partial sequence
NR_152691.1	Scopulibacillus daqui strain ZQ18-1 16S ribosomal RNA, partial sequence
NR_152690.1	Polygonibacillus indicireducens strain In2-9 16S ribosomal RNA, partial sequence
NR_152689.1	Saccharibacillus qingshengii strain H6 16S ribosomal RNA, partial sequence
NR_152688.1	Falcatimonas natans strain WN011 16S ribosomal RNA, partial sequence
NR_152687.1	Paenibacillus hispanicus strain AMTAE16 16S ribosomal RNA, partial sequence
NR_152686.1	Paenibacillus solani strain FJAT-22460 16S ribosomal RNA, partial sequence
NR_152685.1	Serpentinicella alkaliphila strain 3b 16S ribosomal RNA, partial sequence
NR_152684.1	Herbivorax saccincola strain GGR1 16S ribosomal RNA, partial sequence
NR_152683.1	Wukongibacter baidiensis strain DY30321 16S ribosomal RNA, partial sequence
NR_152682.1	Desulfotomaculum profundi strain Bs107 16S ribosomal RNA, partial sequence
NR_152681.1	Desulfotomaculum profundi strain Bs107 16S ribosomal RNA, partial sequence
NR_152680.1	Desulfotomaculum aquiferis strain Bs105 16S ribosomal RNA, partial sequence
NR_152679.1	Sporolactobacillus pectinivorans strain GD201205 16S ribosomal RNA, partial sequence
NR_152678.1	Streptococcus marmotae strain HTS5 16S ribosomal RNA, partial sequence
NR_152677.1	Maribacter arenosus strain CAU 1321 16S ribosomal RNA, partial sequence
NR_152676.1	Hymenobacter nivis strain NBRC 111535 16S ribosomal RNA, partial sequence
NR_152675.1	Balneicella halophila strain KHALHBD91 16S ribosomal RNA, partial sequence
NR_152674.1	Haoranjiania flava strain LIP-5 16S ribosomal RNA, partial sequence
NR_152673.1	Flavihumibacter stibioxidans strain YS-17 16S ribosomal RNA, partial sequence
NR_152672.1	Polaribacter marinaquae strain RZW3-2 16S ribosomal RNA, partial sequence
NR_152671.1	Marinifilum albidiflavum strain FB208 16S ribosomal RNA, partial sequence
NR_152670.1	Mucilaginibacter fluminis strain TTM-2 16S ribosomal RNA, partial sequence
NR_152669.1	Pedobacter psychrotolerans strain V5RD 16S ribosomal RNA, partial sequence
NR_152668.1	Mucilaginibacter puniceus strain WS71 16S ribosomal RNA, partial sequence
NR_152667.1	Sediminibacterium aquarii strain AA5 16S ribosomal RNA, partial sequence
NR_152666.1	Sphingobacterium jejuense strain GJ30-7 16S ribosomal RNA, partial sequence
NR_152665.1	Rufibacter ruber strain CCM 8646 16S ribosomal RNA, partial sequence
NR_152664.1	Pontibacter virosus strain W14 16S ribosomal RNA, partial sequence
NR_152663.1	Pontibacter rugosus strain KYW1030 16S ribosomal RNA, partial sequence
NR_152662.1	Arvibacter flaviflagrans strain C-1-16 16S ribosomal RNA, partial sequence
NR_152661.1	Flavihumibacter sediminis strain CJ663 16S ribosomal RNA, partial sequence
NR_152659.1	Blastococcus capsensis strain BMG 804 16S ribosomal RNA, partial sequence
NR_152658.1	Streptomyces ovatisporus strain S4702 16S ribosomal RNA, partial sequence
NR_152657.1	Actinoplanes subglobosus strain A-T 5400 16S ribosomal RNA, partial sequence
NR_152656.1	Actinocrispum wychmicini strain MI503-A4 16S ribosomal RNA, partial sequence
NR_152655.1	Micromonospora profundi strain DS3010 16S ribosomal RNA, partial sequence
NR_152654.1	Hoyosella rhizosphaerae strain J12GA03 16S ribosomal RNA, partial sequence
NR_152653.1	Brachybacterium aquaticum strain KWS1 16S ribosomal RNA, partial sequence
NR_152652.1	Microbacterium aureliae strain JF-6 16S ribosomal RNA, partial sequence
NR_152651.1	Nocardia jiangsuensis strain KLBMP S0027 16S ribosomal RNA, partial sequence
NR_152650.1	Williamsia herbipolensis strain ARP1 16S ribosomal RNA, partial sequence
NR_152649.1	Mycobacterium oryzae strain JC290 16S ribosomal RNA, partial sequence
NR_152648.1	Microbacterium diaminobutyricum strain RZ63 16S ribosomal RNA, partial sequence
NR_152647.1	Mycobacterium helvum strain JCM 30396 16S ribosomal RNA, partial sequence
NR_152646.1	Mycobacterium sarraceniae strain JCM 30395 16S ribosomal RNA, partial sequence
NR_152645.1	Microbacterium faecale strain YIM 101168 16S ribosomal RNA, partial sequence
NR_152644.1	Nocardia tengchongensis strain CFH S0057 16S ribosomal RNA, partial sequence
NR_152643.1	Rhodococcus gannanensis strain M1 16S ribosomal RNA, partial sequence
NR_152642.1	Streptomyces asenjonii strain KNN 35.1b 16S ribosomal RNA, partial sequence
NR_152641.1	Vibrio barjaei strain 3062 16S ribosomal RNA, partial sequence
NR_152640.1	Spirosoma daeguense strain 15J9-6 16S ribosomal RNA, partial sequence
NR_152639.1	Pseudomonas caspiana strain FBF102 16S ribosomal RNA, partial sequence
NR_152638.1	Paenibacillus aquistagni strain 11 16S ribosomal RNA, partial sequence
NR_152637.1	Microvirga pakistanensis strain NCCP-1258 16S ribosomal RNA, partial sequence
NR_152636.1	Lebetimonas natsushimae strain HS1857 16S ribosomal RNA, complete sequence
NR_152635.1	Kiloniella majae strain M56.1 16S ribosomal RNA, partial sequence
NR_152634.1	Deinococcus malanensis strain T93 16S ribosomal RNA, partial sequence
NR_152633.1	Chitinimonas naiadis strain AR2 16S ribosomal RNA, partial sequence
NR_152632.1	Burkholderia singularis strain LMG 28154 16S ribosomal RNA, partial sequence
NR_152631.1	Burkholderia humptydooensis strain MSMB43 16S ribosomal RNA, partial sequence
NR_152630.1	Burkholderia humptydooensis strain MSMB43 16S ribosomal RNA, partial sequence
NR_152629.1	Burkholderia humptydooensis strain MSMB43 16S ribosomal RNA, partial sequence
NR_152628.1	Burkholderia humptydooensis strain MSMB43 16S ribosomal RNA, partial sequence
NR_152627.1	Aquimarina seongsanensis strain CBA3208 16S ribosomal RNA, partial sequence
NR_152626.1	Altererythrobacter palmitatis strain YIM 75004 16S ribosomal RNA, complete sequence
NR_152625.1	Altererythrobacter lauratis strain YIM 75003 16S ribosomal RNA, complete sequence
NR_152624.1	Alkaliphilus hydrothermalis strain FatMR1 16S ribosomal RNA, partial sequence
NR_152623.1	Acidovorax lacteus strain M36 16S ribosomal RNA, partial sequence
NR_108263.1	Paenibacillus methanolicus strain BL24 16S ribosomal RNA, partial sequence
NR_133835.1	Pyrinomonas methylaliphatogenes strain K22 16S ribosomal RNA, partial sequence
NR_152095.1	Herbinix luporum strain SD1D 16S ribosomal RNA, partial sequence
NR_152093.1	Rhizobium gei strain ZFJT-2 16S ribosomal RNA, partial sequence
NR_152092.1	Sphingomonas prati strain W18RD 16S ribosomal RNA, partial sequence
NR_152091.1	Chitinibacter fontanus strain STM-7 16S ribosomal RNA, partial sequence
NR_152090.1	Pseudomonas oceani strain DSM 100277 16S ribosomal RNA, partial sequence
NR_152089.1	Spiribacter roseus strain SSL50 16S ribosomal RNA, complete sequence
NR_152088.1	Paraburkholderia caffeinilytica strain CF1 16S ribosomal RNA, partial sequence
NR_152087.1	Octadecabacter ponticola strain HDSW-34 16S ribosomal RNA, partial sequence
NR_152086.1	Lysobacter firmicutimachus strain PB-6250 16S ribosomal RNA, complete sequence
NR_152085.1	Vibrio cidicii strain 2756-81 16S ribosomal RNA, partial sequence
NR_152084.1	Rhizobium altiplani strain BR 10423 16S ribosomal RNA, partial sequence
NR_152083.1	Aurantimonas endophytica strain EGI 6500337 16S ribosomal RNA, partial sequence
NR_152082.1	Acinetobacter dijkshoorniae strain JVAP01 16S ribosomal RNA, partial sequence
NR_152081.1	Spongiibacter taiwanensis strain SPT1 16S ribosomal RNA, partial sequence
NR_152080.1	Massilia psychrophila strain B1555-1 16S ribosomal RNA, partial sequence
NR_152079.1	Roseomonas arcticisoli strain MC 3624 16S ribosomal RNA, partial sequence
NR_152078.1	Lysobacter erysipheiresistens strain RS-LYSO-3 16S ribosomal RNA, partial sequence
NR_152077.1	Altererythrobacter confluentis strain KEM-4 16S ribosomal RNA, partial sequence
NR_152076.1	Skermanella rosea strain M1 16S ribosomal RNA, partial sequence
NR_152075.1	Devosia confluentis strain HJR-2 16S ribosomal RNA, partial sequence
NR_152074.1	Shinella curvata strain C3 16S ribosomal RNA, partial sequence
NR_152073.1	Martelella limonii strain YC7034 16S ribosomal RNA, partial sequence
NR_152072.1	Martelella suaedae strain YC7033 16S ribosomal RNA, partial sequence
NR_152071.1	Sphingobium hydrophobicum strain C1 16S ribosomal RNA, partial sequence
NR_152070.1	Pseudodesulfovibrio indicus strain J2 16S ribosomal RNA, partial sequence
NR_152069.1	Acinetobacter pragensis strain ANC 4149 16S ribosomal RNA, partial sequence
NR_152068.1	Chromobacterium rhizoryzae strain LAM1188 16S ribosomal RNA, partial sequence
NR_152067.1	Halomonas sediminicola strain CPS11 16S ribosomal RNA, partial sequence
NR_152066.1	Roseomonas rubra strain : S5 16S ribosomal RNA, partial sequence
NR_152065.1	Sulfitobacter faviae strain S5-53 16S ribosomal RNA, partial sequence
NR_152064.1	Thermodesulfatator autotrophicus strain S606 16S ribosomal RNA, partial sequence
NR_152063.1	Streptococcus halotolerans strain HTS9 16S ribosomal RNA, partial sequence
NR_152060.1	Butyricicoccus faecihominis strain KS-2 16S ribosomal RNA, partial sequence
NR_152059.1	Harryflintia acetispora strain V20-281a 16S ribosomal RNA, partial sequence
NR_152058.1	Tepidibacillus decaturensis strain Z9 16S ribosomal RNA, partial sequence
NR_152057.1	Orenia metallireducens strain Z6 16S ribosomal RNA, partial sequence
NR_152056.1	Trichococcus ilyis strain R210 16S ribosomal RNA, partial sequence
NR_152055.1	Pontibacillus salipaludis strain 9DM 16S ribosomal RNA, partial sequence
NR_152054.1	Streptococcus dentiloxodontae strain NUM2404 16S ribosomal RNA, partial sequence
NR_152053.1	Paenibacillus silagei strain LOOC204 16S ribosomal RNA, partial sequence
NR_152052.1	Anaerosporomusa subterranea strain RU4 16S ribosomal RNA, partial sequence
NR_152051.1	Salinicoccus amylolyticus strain JC304 16S ribosomal RNA, partial sequence
NR_152050.1	Lactococcus garvieae subsp. bovis strain BSN307 16S ribosomal RNA, partial sequence
NR_152049.1	Enterococcus saigonensis strain VE80 16S ribosomal RNA, partial sequence
NR_152048.1	Flavobacterium terriphilum strain CUG00004 16S ribosomal RNA, complete sequence
NR_152047.1	Ancylomarina subtilis strain FA102 16S ribosomal RNA, partial sequence
NR_152046.1	Maribacter litorisediminis strain HPTF-2 16S ribosomal RNA, partial sequence
NR_152045.1	Pontibacter litorisediminis strain YKTF-7 16S ribosomal RNA, partial sequence
NR_152044.1	Pseudoflavitalea rhizosphaerae strain T16R-265 16S ribosomal RNA, partial sequence
NR_152043.1	Mucilaginibacter phyllosphaerae strain PP-F2F-G21 16S ribosomal RNA, partial sequence
NR_152042.1	Chryseobacterium montanum strain WG4 16S ribosomal RNA, partial sequence
NR_152041.1	Panacibacter ginsenosidivorans strain Gsoil 1550 16S ribosomal RNA, partial sequence
NR_152040.1	Mucilaginibacter pedocola strain TBZ30 16S ribosomal RNA, partial sequence
NR_152039.1	Filimonas aurantiibacter strain 1458 16S ribosomal RNA, partial sequence
NR_152038.1	Dyadobacter endophyticus strain 65 16S ribosomal RNA, partial sequence
NR_152037.1	Lewinella aquimaris strain HDW-36 16S ribosomal RNA, partial sequence
NR_152036.1	Hymenobacter glacieicola strain B1909 16S ribosomal RNA, partial sequence
NR_152035.1	Porphyromonas loveana strain UQD444 16S ribosomal RNA, partial sequence
NR_152032.1	Nocardioides baekrokdamisoli strain B2-12 16S ribosomal RNA, partial sequence
NR_152031.1	Demequina litorisediminis strain GHD-1 16S ribosomal RNA, partial sequence
NR_152030.1	Yimella radicis strain py1292 16S ribosomal RNA, partial sequence
NR_152029.1	Herbihabitans rhizosphaerae strain CPCC 204279 16S ribosomal RNA, partial sequence
NR_152028.1	Lipingzhangella halophila strain EGI 80537 16S ribosomal RNA, partial sequence
NR_152027.1	Clavibacter michiganensis subsp. capsici strain PF008 16S ribosomal RNA, partial sequence
NR_152026.1	Streptomyces palmae strain CMU-AB204 16S ribosomal RNA, partial sequence
NR_152025.1	Jatrophihabitans huperziae strain I13A-01604 16S ribosomal RNA, partial sequence
NR_152024.1	Gordonia hongkongensis strain HKU50 16S ribosomal RNA, partial sequence
NR_152023.1	Gordonia hongkongensis strain HKU50 16S ribosomal RNA, partial sequence
NR_152022.1	Gordonia hongkongensis strain HKU50 16S ribosomal RNA, partial sequence
NR_152021.1	Amycolatopsis albispora strain WP1 16S ribosomal RNA, partial sequence
NR_152020.1	Streptomyces camponoticapitis strain 2H-TWYE14 16S ribosomal RNA, partial sequence
NR_152019.1	Nocardioides intraradicalis strain YIM DR1091 16S ribosomal RNA, partial sequence
NR_152018.1	Nocardiopsis sediminis strain 1SS5-02 16S ribosomal RNA, partial sequence
NR_152017.1	Geodermatophilus pulveris strain BMG 825 16S ribosomal RNA, partial sequence
NR_152016.1	Achromobacter pestifer strain LMG 3431 16S ribosomal RNA, partial sequence
NR_152015.1	Achromobacter kerstersii strain LMG 3441 16S ribosomal RNA, partial sequence
NR_152014.1	Achromobacter deleyi strain LMG 3458 16S ribosomal RNA, partial sequence
NR_152013.1	Achromobacter agilis strain LMG 3411 16S ribosomal RNA, partial sequence
NR_152012.1	Sphingomonas zeicaulis strain 541 16S ribosomal RNA, partial sequence
NR_152011.1	Thiomicrorhabdus hydrogenophila strain MAS2 16S ribosomal RNA, partial sequence
NR_152010.1	Lutimaribacter marinistellae strain SF-12 16S ribosomal RNA, partial sequence
NR_152009.1	Massilia pinisoli strain T33 16S ribosomal RNA, partial sequence
NR_152008.1	Alcanivorax nanhaiticus strain 19-m-6 16S ribosomal RNA, partial sequence
NR_152007.1	Novosphingobium flavum strain UCM-28 16S ribosomal RNA, partial sequence
NR_152006.1	Undibacterium danionis strain E3/4 16S ribosomal RNA, partial sequence
NR_152005.1	Varunaivibrio sulfuroxidans strain TC8 16S ribosomal RNA, partial sequence
NR_152004.1	Acinetobacter lactucae strain NRRL B-41902 16S ribosomal RNA, partial sequence
NR_152003.1	Pseudoalteromonas gelatinilytica strain NH153 16S ribosomal RNA, partial sequence
NR_152002.1	Pandoraea terrae strain SE-S21 16S ribosomal RNA, partial sequence
NR_152001.1	Phenylobacterium aquaticum strain W2-3-4 16S ribosomal RNA, partial sequence
NR_152000.1	Sulfuriflexus mobilis strain aks1 16S ribosomal RNA, partial sequence
NR_151999.1	Parvularcula flava strain NH6-79 16S ribosomal RNA, partial sequence
NR_151998.1	Paracoccus acridae strain SCU-M53 16S ribosomal RNA, partial sequence
NR_151997.1	Marinobacterium zhoushanense strain WM3 16S ribosomal RNA, partial sequence
NR_151996.1	Pseudoalteromonas neustonica strain PAMC 28425 16S ribosomal RNA, partial sequence
NR_151995.1	Rhodovulum algae strain JA877 16S ribosomal RNA, partial sequence
NR_151994.1	Aureimonas pseudogalii strain PP-CE-2G-454 16S ribosomal RNA, partial sequence
NR_151993.1	Aureimonas galii strain PP-WC-4G-234 16S ribosomal RNA, partial sequence
NR_151992.1	Rhizorhabdus dicambivorans strain Ndbn-20 16S ribosomal RNA, partial sequence
NR_151991.1	Sedimentitalea todarodis strain KHS03 16S ribosomal RNA, partial sequence
NR_151990.1	Colwellia sediminilitoris strain YSM-23 16S ribosomal RNA, partial sequence
NR_151989.1	Mycoplasma ciconiae strain ST 57 16S ribosomal RNA, partial sequence
NR_151988.1	Brevitalea deliciosa strain Ac_16_C4 16S ribosomal RNA, partial sequence
NR_151987.1	Brevitalea aridisoli strain Ac_11_E3 16S ribosomal RNA, partial sequence
NR_151986.1	Arenimicrobium luteum strain Ac_12_G8 16S ribosomal RNA, partial sequence
NR_151985.1	Chryseomicrobium palamuruense strain PU1 16S ribosomal RNA, partial sequence
NR_151984.1	Marinicrinis sediminis strain NC2-42 16S ribosomal RNA, partial sequence
NR_151983.1	Paenibacillus segetis strain DB13260 16S ribosomal RNA, partial sequence
NR_151982.1	Agathobaculum butyriciproducens strain SR79 16S ribosomal RNA, partial sequence
NR_151981.1	Jeotgalicoccus schoeneichii strain 140805-STR-02 16S ribosomal RNA, partial sequence
NR_151980.1	Pseudogracilibacillus marinus strain NIOT.bflm.S4 16S ribosomal RNA, partial sequence
NR_151979.1	Bacillus oryzisoli strain 1DS3-10 16S ribosomal RNA, partial sequence
NR_151978.1	Paenibacillus aceti strain L14 16S ribosomal RNA, partial sequence
NR_151977.1	Streptococcus pantholopis strain TA 26 16S ribosomal RNA, partial sequence
NR_151976.1	Pseudotenacibaculum haliotis strain FDZSB0410 16S ribosomal RNA, partial sequence
NR_151975.1	Compostibacter hankyongensis strain BS27 16S ribosomal RNA, partial sequence
NR_151974.1	Vitellibacter aquimaris strain D-24 16S ribosomal RNA, partial sequence
NR_151973.1	Algoriphagus roseus strain W29 16S ribosomal RNA, partial sequence
NR_151972.1	Taeania maliponensis strain MM-8 16S ribosomal RNA, partial sequence
NR_151971.1	Hymenobacter coalescens strain WW84 16S ribosomal RNA, partial sequence
NR_151970.1	Sphingobacterium populi strain 7Y-4 16S ribosomal RNA, partial sequence
